ID,Colonia,Alcaldía,Latitud,Longitud,Puntos_de_acceso,Programa
2809,NARVARTE ORIENTE,BENITO JUÁREZ,19.39638,-99.14733,1,Postes_C5
2810,NARVARTE PONIENTE,BENITO JUÁREZ,19.39691,-99.15446,1,Postes_C5
2811,NARVARTE ORIENTE,BENITO JUÁREZ,19.39106,-99.15064,1,Postes_C5
2812,NARVARTE ORIENTE,BENITO JUÁREZ,19.39536,-99.15121,1,Postes_C5
2813,NARVARTE PONIENTE,BENITO JUÁREZ,19.39554,-99.15381,1,Postes_C5
2814,NARVARTE ORIENTE,BENITO JUÁREZ,19.39333,-99.15269,1,Postes_C5
2816,NARVARTE ORIENTE,BENITO JUÁREZ,19.39229,-99.15098,1,Postes_C5
2817,POSTAL,BENITO JUÁREZ,19.38951,-99.14108,1,Postes_C5
2818,MILITAR MARTE,IZTACALCO,19.38580,-99.13361,1,Postes_C5
2819,NARVARTE ORIENTE,BENITO JUÁREZ,19.39001,-99.15157,1,Postes_C5
2820,NARVARTE ORIENTE,BENITO JUÁREZ,19.39128,-99.15174,1,Postes_C5
2821,NARVARTE PONIENTE,BENITO JUÁREZ,19.39036,-99.15488,1,Postes_C5
2822,NARVARTE ORIENTE,BENITO JUÁREZ,19.38885,-99.15342,1,Postes_C5
2823,NARVARTE ORIENTE,BENITO JUÁREZ,19.38841,-99.15165,1,Postes_C5
2824,NIÑOS HEROES,BENITO JUÁREZ,19.38625,-99.14703,1,Postes_C5
2825,NARVARTE ORIENTE,BENITO JUÁREZ,19.38625,-99.15218,1,Postes_C5
2826,NARVARTE ORIENTE,BENITO JUÁREZ,19.38404,-99.14765,1,Postes_C5
2827,NARVARTE ORIENTE,BENITO JUÁREZ,19.38457,-99.15248,1,Postes_C5
2828,VERTIZ NARVARTE,BENITO JUÁREZ,19.38034,-99.15510,1,Postes_C5
2829,VERTIZ NARVARTE,BENITO JUÁREZ,19.38188,-99.15297,1,Postes_C5
2830,REFORMA IZTACCIHUATL NORTE,IZTACALCO,19.38846,-99.13302,1,Postes_C5
2831,ALAMOS,BENITO JUÁREZ,19.39456,-99.14331,1,Postes_C5
2833,ALAMOS,BENITO JUÁREZ,19.39781,-99.14373,1,Postes_C5
2834,ALAMOS,BENITO JUÁREZ,19.39958,-99.14462,1,Postes_C5
2835,ALAMOS,BENITO JUÁREZ,19.40016,-99.13857,1,Postes_C5
2836,ALAMOS,BENITO JUÁREZ,19.39716,-99.13933,1,Postes_C5
2838,NARVARTE PONIENTE,BENITO JUÁREZ,19.38754,-99.15697,1,Postes_C5
2839,ALAMOS,BENITO JUÁREZ,19.39783,-99.14266,1,Postes_C5
2840,ALAMOS,BENITO JUÁREZ,19.40060,-99.14150,1,Postes_C5
2841,ALAMOS,BENITO JUÁREZ,19.39577,-99.13975,1,Postes_C5
2843,ALAMOS,BENITO JUÁREZ,19.40154,-99.14445,1,Postes_C5
2844,ALAMOS,BENITO JUÁREZ,19.40265,-99.14013,1,Postes_C5
2845,ALAMOS,BENITO JUÁREZ,19.40252,-99.14199,1,Postes_C5
2846,PORTALES NORTE,BENITO JUÁREZ,19.37348,-99.15455,1,Postes_C5
2847,PORTALES NORTE,BENITO JUÁREZ,19.37210,-99.15210,1,Postes_C5
2848,PORTALES NORTE,BENITO JUÁREZ,19.36819,-99.15182,1,Postes_C5
2849,PORTALES NORTE,BENITO JUÁREZ,19.36936,-99.14990,1,Postes_C5
2850,MIRAVALLE,BENITO JUÁREZ,19.36155,-99.14268,1,Postes_C5
2851,RESIDENCIAL EMPERADORES,BENITO JUÁREZ,19.36756,-99.15593,1,Postes_C5
2852,PORTALES NORTE,BENITO JUÁREZ,19.37191,-99.15488,1,Postes_C5
2853,PORTALES NORTE,BENITO JUÁREZ,19.37120,-99.15421,1,Postes_C5
2854,NATIVITAS,BENITO JUÁREZ,19.37802,-99.13637,1,Postes_C5
2855,PORTALES NORTE,BENITO JUÁREZ,19.36565,-99.15052,1,Postes_C5
2856,PORTALES NORTE,BENITO JUÁREZ,19.36781,-99.14930,1,Postes_C5
2857,PORTALES NORTE,BENITO JUÁREZ,19.36634,-99.14808,1,Postes_C5
2858,PORTALES ORIENTE,BENITO JUÁREZ,19.36739,-99.13772,1,Postes_C5
2860,PORTALES NORTE,BENITO JUÁREZ,19.37251,-99.14784,1,Postes_C5
2861,PORTALES NORTE,BENITO JUÁREZ,19.37004,-99.14598,1,Postes_C5
2862,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.36633,-99.15576,1,Postes_C5
2863,PORTALES SUR,BENITO JUÁREZ,19.36324,-99.15452,1,Postes_C5
2864,PORTALES SUR,BENITO JUÁREZ,19.35761,-99.14711,1,Postes_C5
2866,PORTALES SUR,BENITO JUÁREZ,19.35954,-99.14677,1,Postes_C5
2867,PORTALES SUR,BENITO JUÁREZ,19.36231,-99.14820,1,Postes_C5
2868,PORTALES SUR,BENITO JUÁREZ,19.36178,-99.14514,1,Postes_C5
2869,PORTALES SUR,BENITO JUÁREZ,19.36358,-99.14691,1,Postes_C5
2870,PORTALES NORTE,BENITO JUÁREZ,19.36578,-99.14444,1,Postes_C5
2872,ALBERT,BENITO JUÁREZ,19.36895,-99.13907,1,Postes_C5
2873,PORTALES ORIENTE,BENITO JUÁREZ,19.36373,-99.13873,1,Postes_C5
2874,MIRAVALLE,BENITO JUÁREZ,19.35999,-99.14238,1,Postes_C5
2875,PORTALES ORIENTE,BENITO JUÁREZ,19.36538,-99.14090,1,Postes_C5
2876,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.37421,-99.16050,1,Postes_C5
2877,PORTALES NORTE,BENITO JUÁREZ,19.36731,-99.15413,1,Postes_C5
2878,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.37015,-99.16333,1,Postes_C5
2879,PORTALES SUR,BENITO JUÁREZ,19.36030,-99.14438,1,Postes_C5
2880,GENERAL PEDRO MARIA ANAYA,BENITO JUÁREZ,19.36354,-99.16024,1,Postes_C5
2881,MIXCOAC,BENITO JUÁREZ,19.37408,-99.19105,1,Postes_C5
2882,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.36929,-99.16168,1,Postes_C5
2883,NATIVITAS,BENITO JUÁREZ,19.37864,-99.14005,1,Postes_C5
2884,LETRAN VALLE,BENITO JUÁREZ,19.37404,-99.15796,1,Postes_C5
2885,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.37216,-99.16161,1,Postes_C5
2886,PORTALES NORTE,BENITO JUÁREZ,19.36962,-99.15256,1,Postes_C5
2887,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.36582,-99.16067,1,Postes_C5
2888,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.36708,-99.16198,1,Postes_C5
2889,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.36231,-99.15687,1,Postes_C5
2890,GENERAL PEDRO MARIA ANAYA,BENITO JUÁREZ,19.35979,-99.15607,1,Postes_C5
2891,PORTALES SUR,BENITO JUÁREZ,19.36060,-99.14761,1,Postes_C5
2892,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.36845,-99.16008,1,Postes_C5
2893,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.36997,-99.16056,1,Postes_C5
2894,XOCO,BENITO JUÁREZ,19.36315,-99.16976,1,Postes_C5
2895,PORTALES SUR,BENITO JUÁREZ,19.36180,-99.15412,1,Postes_C5
2896,PORTALES NORTE,BENITO JUÁREZ,19.37245,-99.15720,1,Postes_C5
2897,XOCO,BENITO JUÁREZ,19.36461,-99.16284,1,Postes_C5
2898,NAPOLES 2348,BENITO JUÁREZ,19.38775,-99.17741,1,Postes_C5
2899,GENERAL PEDRO MARIA ANAYA,BENITO JUÁREZ,19.36059,-99.15410,1,Postes_C5
2902,NAPOLES 2349,BENITO JUÁREZ,19.39215,-99.17911,1,Postes_C5
2903,NAPOLES 2348,BENITO JUÁREZ,19.38918,-99.17630,1,Postes_C5
2904,DEL VALLE CENTRO,BENITO JUÁREZ,19.38634,-99.16256,1,Postes_C5
2906,NAPOLES 2349,BENITO JUÁREZ,19.39153,-99.17717,1,Postes_C5
2908,NAPOLES 2349,BENITO JUÁREZ,19.39587,-99.17704,1,Postes_C5
2910,NAPOLES 2349,BENITO JUÁREZ,19.39680,-99.17512,1,Postes_C5
2911,NAPOLES 2349,BENITO JUÁREZ,19.39677,-99.17259,1,Postes_C5
2912,DEL VALLE CENTRO,BENITO JUÁREZ,19.38395,-99.17201,1,Postes_C5
2913,NAPOLES 2349,BENITO JUÁREZ,19.39609,-99.17391,1,Postes_C5
2914,NAPOLES 2349,BENITO JUÁREZ,19.39458,-99.17237,1,Postes_C5
2915,NAPOLES 2349,BENITO JUÁREZ,19.39325,-99.17577,1,Postes_C5
2916,NAPOLES 2349,BENITO JUÁREZ,19.39008,-99.17384,1,Postes_C5
2917,SAN PEDRO DE LOS PINOS,BENITO JUÁREZ,19.39676,-99.18220,1,Postes_C5
2922,SAN PEDRO DE LOS PINOS,BENITO JUÁREZ,19.38758,-99.18434,1,Postes_C5
2924,SAN PEDRO DE LOS PINOS,BENITO JUÁREZ,19.39118,-99.18602,1,Postes_C5
2926,CIUDAD DE LOS DEPORTES,BENITO JUÁREZ,19.38526,-99.17991,1,Postes_C5
2927,SAN PEDRO DE LOS PINOS,BENITO JUÁREZ,19.38853,-99.18736,1,Postes_C5
2928,SAN PEDRO DE LOS PINOS,BENITO JUÁREZ,19.38722,-99.18745,1,Postes_C5
2929,SAN PEDRO DE LOS PINOS,BENITO JUÁREZ,19.38807,-99.18961,1,Postes_C5
2931,SAN PEDRO DE LOS PINOS,BENITO JUÁREZ,19.39357,-99.18451,1,Postes_C5
2933,SAN JUAN,BENITO JUÁREZ,19.37808,-99.18469,1,Postes_C5
2935,MIXCOAC,BENITO JUÁREZ,19.37499,-99.18877,1,Postes_C5
2936,SANTA MARIA NONOALCO,BENITO JUÁREZ,19.37888,-99.19061,1,Postes_C5
2937,MIXCOAC,BENITO JUÁREZ,19.37264,-99.18954,1,Postes_C5
2939,SAN JOSE INSURGENTES,BENITO JUÁREZ,19.37081,-99.18590,1,Postes_C5
2941,MERCED GOMEZ,BENITO JUÁREZ,19.36756,-99.18862,1,Postes_C5
2943,SAN JOSE INSURGENTES,BENITO JUÁREZ,19.36725,-99.18634,1,Postes_C5
2944,INSURGENTES MIXCOAC,BENITO JUÁREZ,19.37117,-99.18309,1,Postes_C5
2945,SAN JOSE INSURGENTES,BENITO JUÁREZ,19.36791,-99.18371,1,Postes_C5
2946,SAN JOSE INSURGENTES,BENITO JUÁREZ,19.36606,-99.18474,1,Postes_C5
2947,SAN JOSE INSURGENTES,BENITO JUÁREZ,19.36597,-99.18164,1,Postes_C5
2948,CREDITO CONSTRUCTOR,BENITO JUÁREZ,19.36538,-99.18007,1,Postes_C5
2949,SAN JOSE INSURGENTES,BENITO JUÁREZ,19.36424,-99.18492,1,Postes_C5
2950,SAN JOSE INSURGENTES,BENITO JUÁREZ,19.36378,-99.18744,1,Postes_C5
2951,INSURGENTES MIXCOAC,BENITO JUÁREZ,19.36809,-99.18114,1,Postes_C5
2952,BANJIDAL,IZTAPALAPA,19.35968,-99.13936,1,Postes_C5
2953,XOCO,BENITO JUÁREZ,19.36209,-99.16637,1,Postes_C5
2954,NARVARTE PONIENTE,BENITO JUÁREZ,19.39633,-99.15588,1,Postes_C5
2955,GENERAL PEDRO MARIA ANAYA,BENITO JUÁREZ,19.35897,-99.16329,1,Postes_C5
2956,MIXCOAC,BENITO JUÁREZ,19.37250,-99.18824,1,Postes_C5
2957,NIÑOS HEROES,BENITO JUÁREZ,19.38508,-99.14303,1,Postes_C5
2958,LETRAN VALLE,BENITO JUÁREZ,19.37624,-99.15851,1,Postes_C5
2959,LETRAN VALLE,BENITO JUÁREZ,19.37682,-99.15641,1,Postes_C5
2960,LETRAN VALLE,BENITO JUÁREZ,19.37837,-99.15346,1,Postes_C5
2961,LETRAN VALLE,BENITO JUÁREZ,19.37521,-99.15390,1,Postes_C5
2962,PORTALES NORTE,BENITO JUÁREZ,19.36875,-99.14702,1,Postes_C5
2963,IZTACCIHUATL,BENITO JUÁREZ,19.38891,-99.13638,1,Postes_C5
2964,NATIVITAS,BENITO JUÁREZ,19.38121,-99.13902,1,Postes_C5
2965,NATIVITAS,BENITO JUÁREZ,19.38512,-99.13749,1,Postes_C5
2966,ALBERT,BENITO JUÁREZ,19.36930,-99.14165,1,Postes_C5
2967,NATIVITAS,BENITO JUÁREZ,19.37975,-99.13812,1,Postes_C5
2968,NATIVITAS,BENITO JUÁREZ,19.38085,-99.13631,1,Postes_C5
2969,NATIVITAS,BENITO JUÁREZ,19.38351,-99.13591,1,Postes_C5
2970,MODERNA,BENITO JUÁREZ,19.39529,-99.13654,1,Postes_C5
2971,MODERNA,BENITO JUÁREZ,19.39481,-99.13318,1,Postes_C5
2972,MODERNA,BENITO JUÁREZ,19.39307,-99.13290,1,Postes_C5
2973,MODERNA,BENITO JUÁREZ,19.39200,-99.13691,1,Postes_C5
2974,MODERNA,BENITO JUÁREZ,19.39494,-99.13408,1,Postes_C5
2975,MODERNA,BENITO JUÁREZ,19.39591,-99.13350,1,Postes_C5
2976,VERTIZ NARVARTE,BENITO JUÁREZ,19.38025,-99.15329,1,Postes_C5
2977,DEL CARMEN,BENITO JUÁREZ,19.37494,-99.13602,1,Postes_C5
2978,INDEPENDENCIA,BENITO JUÁREZ,19.37935,-99.14835,1,Postes_C5
2979,INDEPENDENCIA,BENITO JUÁREZ,19.37858,-99.14412,1,Postes_C5
2980,INDEPENDENCIA,BENITO JUÁREZ,19.37973,-99.14259,1,Postes_C5
2981,SANTA MARIA NONOALCO,BENITO JUÁREZ,19.38515,-99.18761,1,Postes_C5
2983,SANTA MARIA NONOALCO,BENITO JUÁREZ,19.37741,-99.18946,1,Postes_C5
2984,SANTA MARIA NONOALCO,BENITO JUÁREZ,19.38020,-99.18815,1,Postes_C5
2986,CIUDAD DE LOS DEPORTES,BENITO JUÁREZ,19.38449,-99.18085,1,Postes_C5
2988,INSURGENTES MIXCOAC,BENITO JUÁREZ,19.37482,-99.18302,1,Postes_C5
2989,INSURGENTES MIXCOAC,BENITO JUÁREZ,19.37246,-99.18248,1,Postes_C5
2990,INSURGENTES MIXCOAC,BENITO JUÁREZ,19.37388,-99.17910,1,Postes_C5
2992,NOCHEBUENA,BENITO JUÁREZ,19.37917,-99.17970,1,Postes_C5
2993,SAN JUAN,BENITO JUÁREZ,19.38033,-99.18155,1,Postes_C5
2994,CIUDAD DE LOS DEPORTES,BENITO JUÁREZ,19.38294,-99.17613,1,Postes_C5
2995,CIUDAD DE LOS DEPORTES,BENITO JUÁREZ,19.38392,-99.17951,1,Postes_C5
2996,NAPOLES 2348,BENITO JUÁREZ,19.38722,-99.17895,1,Postes_C5
2997,ALAMOS,BENITO JUÁREZ,19.39228,-99.14192,1,Postes_C5
2998,POSTAL,BENITO JUÁREZ,19.39012,-99.14209,1,Postes_C5
2999,PORTALES ORIENTE,BENITO JUÁREZ,19.36626,-99.13953,1,Postes_C5
3000,POSTAL,BENITO JUÁREZ,19.39139,-99.14286,1,Postes_C5
3001,POSTAL,BENITO JUÁREZ,19.39149,-99.14454,1,Postes_C5
3002,NATIVITAS,BENITO JUÁREZ,19.37702,-99.13801,1,Postes_C5
3004,NIÑOS HEROES,BENITO JUÁREZ,19.38364,-99.14493,1,Postes_C5
3005,AMERICAS UNIDAS,BENITO JUÁREZ,19.38336,-99.14321,1,Postes_C5
3006,SAN SIMON TICUMAC,BENITO JUÁREZ,19.37409,-99.14758,1,Postes_C5
3007,SAN SIMON TICUMAC,BENITO JUÁREZ,19.37482,-99.14415,1,Postes_C5
3008,SAN SIMON TICUMAC,BENITO JUÁREZ,19.37785,-99.14523,1,Postes_C5
3009,SAN SIMON TICUMAC,BENITO JUÁREZ,19.37662,-99.14295,1,Postes_C5
3010,JOSEFA ORTIZ DE DOMINGUEZ,BENITO JUÁREZ,19.38760,-99.14100,1,Postes_C5
3011,NIÑOS HEROES,BENITO JUÁREZ,19.38726,-99.14447,1,Postes_C5
3012,VILLA DE CORTES,BENITO JUÁREZ,19.38766,-99.13762,1,Postes_C5
3013,VILLA DE CORTES,BENITO JUÁREZ,19.38750,-99.13572,1,Postes_C5
3015,BOSQUE DE CHAPULTEPEC II,MIGUEL HIDALGO,19.41800,-99.20476,1,Postes_C5
3016,TACUBA,MIGUEL HIDALGO,19.45959,-99.18870,1,Postes_C5
3017,LOMAS ALTAS,MIGUEL HIDALGO,19.39503,-99.23193,1,Postes_C5
3018,POPOTLA,MIGUEL HIDALGO,19.45178,-99.18506,1,Postes_C5
3019,VENTURA PEREZ DE ALVA,MIGUEL HIDALGO,19.45327,-99.19854,1,Postes_C5
3020,POPOTLA,MIGUEL HIDALGO,19.45240,-99.17460,1,Postes_C5
3021,POPOTLA,MIGUEL HIDALGO,19.45241,-99.18168,1,Postes_C5
3022,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.46247,-99.21256,1,Postes_C5
3023,ANGEL ZIMBRON,MIGUEL HIDALGO,19.46433,-99.18988,1,Postes_C5
3024,TACUBA,MIGUEL HIDALGO,19.45537,-99.18943,1,Postes_C5
3025,DANIEL GARZA 2159,MIGUEL HIDALGO,19.41093,-99.19411,1,Postes_C5
3026,POPOTLA,MIGUEL HIDALGO,19.45749,-99.18183,1,Postes_C5
3027,TACUBA,MIGUEL HIDALGO,19.45661,-99.18893,1,Postes_C5
3028,TACUBA,MIGUEL HIDALGO,19.45624,-99.18642,1,Postes_C5
3029,POPO 2386,MIGUEL HIDALGO,19.44634,-99.19933,1,Postes_C5
3030,TACUBA,MIGUEL HIDALGO,19.45818,-99.18291,1,Postes_C5
3031,POPO 2386,MIGUEL HIDALGO,19.44449,-99.19915,1,Postes_C5
3032,BOSQUE DE CHAPULTEPEC II,MIGUEL HIDALGO,19.41590,-99.19668,1,Postes_C5
3033,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.40914,-99.18800,1,Postes_C5
3035,BOSQUE DE LAS LOMAS,MIGUEL HIDALGO,19.40250,-99.24332,1,Postes_C5
3036,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.40555,-99.18860,1,Postes_C5
3037,TACUBAYA,MIGUEL HIDALGO,19.40322,-99.18669,1,Postes_C5
3038,BOSQUE DE CHAPULTEPEC I,MIGUEL HIDALGO,19.41436,-99.18723,1,Postes_C5
3039,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.41037,-99.19077,1,Postes_C5
3040,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.41096,-99.18793,1,Postes_C5
3041,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.41125,-99.18549,1,Postes_C5
3042,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.41257,-99.18724,1,Postes_C5
3043,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.41298,-99.18350,1,Postes_C5
3044,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.41637,-99.18092,1,Postes_C5
3045,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,19.41311,-99.18200,1,Postes_C5
3048,TACUBAYA,MIGUEL HIDALGO,19.40528,-99.18564,1,Postes_C5
3049,ESCANDON,MIGUEL HIDALGO,19.40224,-99.18167,1,Postes_C5
3050,POPOTLA,MIGUEL HIDALGO,19.45864,-99.18235,1,Postes_C5
3052,ESCANDON,MIGUEL HIDALGO,19.40535,-99.17723,1,Postes_C5
3054,ESCANDON,MIGUEL HIDALGO,19.40438,-99.17853,1,Postes_C5
3055,ESCANDON,MIGUEL HIDALGO,19.39985,-99.17808,1,Postes_C5
3056,ESCANDON,MIGUEL HIDALGO,19.40264,-99.17309,1,Postes_C5
3057,ESCANDON,MIGUEL HIDALGO,19.39908,-99.17546,1,Postes_C5
3058,ESCANDON,MIGUEL HIDALGO,19.40030,-99.17183,1,Postes_C5
3059,ESCANDON,MIGUEL HIDALGO,19.40413,-99.17356,1,Postes_C5
3060,ESCANDON,MIGUEL HIDALGO,19.40170,-99.17955,1,Postes_C5
3061,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.41450,-99.22232,1,Postes_C5
3062,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.40687,-99.22757,1,Postes_C5
3063,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42595,-99.22198,1,Postes_C5
3064,LOMAS DE SOTELO 2285,MIGUEL HIDALGO,19.44181,-99.22310,1,Postes_C5
3065,IRRIGACION,MIGUEL HIDALGO,19.44044,-99.20779,1,Postes_C5
3066,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42900,-99.21594,1,Postes_C5
3067,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42900,-99.20759,1,Postes_C5
3068,LOMAS VIRREYES,MIGUEL HIDALGO,19.41944,-99.20250,1,Postes_C5
3069,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42516,-99.20496,1,Postes_C5
3070,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42780,-99.20756,1,Postes_C5
3071,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.41570,-99.21930,1,Postes_C5
3072,LOMAS DE SOTELO 2285,MIGUEL HIDALGO,19.44663,-99.21512,1,Postes_C5
3073,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42126,-99.21122,1,Postes_C5
3074,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.41527,-99.21898,1,Postes_C5
3075,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42366,-99.22571,1,Postes_C5
3076,POLANCO IV SECCION,MIGUEL HIDALGO,19.43221,-99.20189,1,Postes_C5
3077,POLANCO IV SECCION,MIGUEL HIDALGO,19.43342,-99.19088,1,Postes_C5
3078,BOSQUE DE LAS LOMAS,MIGUEL HIDALGO,19.41130,-99.24235,1,Postes_C5
3079,POLANCO IV SECCION,MIGUEL HIDALGO,19.42800,-99.19330,1,Postes_C5
3080,POLANCO IV SECCION,MIGUEL HIDALGO,19.43022,-99.19282,1,Postes_C5
3081,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,19.42314,-99.21623,1,Postes_C5
3082,POLANCO IV SECCION,MIGUEL HIDALGO,19.43023,-99.20261,1,Postes_C5
3083,LOMAS DE BEZARES,MIGUEL HIDALGO,19.38815,-99.24151,1,Postes_C5
3084,POLANCO IV SECCION,MIGUEL HIDALGO,19.42887,-99.19542,1,Postes_C5
3085,POLANCO IV SECCION,MIGUEL HIDALGO,19.42911,-99.19160,1,Postes_C5
3086,POLANCO IV SECCION,MIGUEL HIDALGO,19.43684,-99.21297,1,Postes_C5
3087,TACUBA,MIGUEL HIDALGO,19.45735,-99.18745,1,Postes_C5
3088,MODELO PENSIL,MIGUEL HIDALGO,19.44450,-99.18950,1,Postes_C5
3089,POLANCO IV SECCION,MIGUEL HIDALGO,19.43031,-99.20005,1,Postes_C5
3090,POLANCO IV SECCION,MIGUEL HIDALGO,19.42877,-99.20109,1,Postes_C5
3091,POPOTLA,MIGUEL HIDALGO,19.45476,-99.17826,1,Postes_C5
3093,ANAHUAC LOS MANZANOS,MIGUEL HIDALGO,19.44750,-99.18360,1,Postes_C5
3095,NEXTITLA,MIGUEL HIDALGO,19.45450,-99.17218,1,Postes_C5
3096,POLANCO IV SECCION,MIGUEL HIDALGO,19.43550,-99.18623,1,Postes_C5
3097,ANAHUAC LAGO SUR,MIGUEL HIDALGO,19.44614,-99.18817,1,Postes_C5
3098,ANAHUAC,MIGUEL HIDALGO,19.44797,-99.17246,1,Postes_C5
3099,POPOTLA,MIGUEL HIDALGO,19.45111,-99.18189,1,Postes_C5
3100,ANAHUAC MARIANO ESCOBEDO,MIGUEL HIDALGO,19.44790,-99.18224,1,Postes_C5
3101,POPOTLA,MIGUEL HIDALGO,19.45041,-99.17835,1,Postes_C5
3102,BOSQUE DE LAS LOMAS,MIGUEL HIDALGO,19.40653,-99.23353,1,Postes_C5
3103,POLANCO IV SECCION,MIGUEL HIDALGO,19.43578,-99.19389,1,Postes_C5
3105,DEPORTIVO PENSIL,MIGUEL HIDALGO,19.45071,-99.20226,1,Postes_C5
3106,GRANADA 2210,MIGUEL HIDALGO,19.43812,-99.19373,1,Postes_C5
3107,BOSQUE DE CHAPULTEPEC I,MIGUEL HIDALGO,19.42479,-99.18493,1,Postes_C5
3108,VERONICA ANZURES,MIGUEL HIDALGO,19.43805,-99.17283,1,Postes_C5
3109,ANZURES,MIGUEL HIDALGO,19.42949,-99.17411,1,Postes_C5
3110,MODELO PENSIL,MIGUEL HIDALGO,19.44815,-99.19012,1,Postes_C5
3111,ANAHUAC,MIGUEL HIDALGO,19.44471,-99.17736,1,Postes_C5
3112,ANAHUAC LOS MANZANOS,MIGUEL HIDALGO,19.44586,-99.18597,1,Postes_C5
3113,POLANCO IV SECCION,MIGUEL HIDALGO,19.43626,-99.20667,1,Postes_C5
3116,GRANADA 2210,MIGUEL HIDALGO,19.44155,-99.18330,1,Postes_C5
3117,ANAHUAC LOS MANZANOS,MIGUEL HIDALGO,19.44375,-99.18413,1,Postes_C5
3118,POPOTLA,MIGUEL HIDALGO,19.45564,-99.18259,1,Postes_C5
3119,LOMAS HERMOSA,MIGUEL HIDALGO,19.44521,-99.21069,1,Postes_C5
3121,IRRIGACION,MIGUEL HIDALGO,19.44457,-99.20503,1,Postes_C5
3122,DEPORTIVO PENSIL,MIGUEL HIDALGO,19.44970,-99.20367,1,Postes_C5
3124,IRRIGACION,MIGUEL HIDALGO,19.44197,-99.21275,1,Postes_C5
3125,VERONICA ANZURES,MIGUEL HIDALGO,19.43454,-99.17162,1,Postes_C5
3126,ANZURES,MIGUEL HIDALGO,19.43173,-99.17915,1,Postes_C5
3127,ANZURES,MIGUEL HIDALGO,19.43217,-99.17712,1,Postes_C5
3128,VERONICA ANZURES,MIGUEL HIDALGO,19.43324,-99.17379,1,Postes_C5
3129,ANZURES,MIGUEL HIDALGO,19.42946,-99.17847,1,Postes_C5
3130,ANZURES,MIGUEL HIDALGO,19.42890,-99.17993,1,Postes_C5
3131,ANZURES,MIGUEL HIDALGO,19.43444,-99.17995,1,Postes_C5
3132,PENSIL SAN JUANICO,MIGUEL HIDALGO,19.45104,-99.19047,1,Postes_C5
3133,LOMAS DE BEZARES,MIGUEL HIDALGO,19.38827,-99.24350,1,Postes_C5
3134,PENSIL NORTE,MIGUEL HIDALGO,19.45009,-99.19737,1,Postes_C5
3135,VENTURA PEREZ DE ALVA,MIGUEL HIDALGO,19.45254,-99.19633,1,Postes_C5
3136,PENSIL SUR,MIGUEL HIDALGO,19.44540,-99.19713,1,Postes_C5
3137,GRANADA 2210,MIGUEL HIDALGO,19.43852,-99.20088,1,Postes_C5
3138,LOMAS HERMOSA,MIGUEL HIDALGO,19.44447,-99.21130,1,Postes_C5
3139,SAN JOAQUIN,MIGUEL HIDALGO,19.45556,-99.20998,1,Postes_C5
3140,ARGENTINA ANTIGUA,MIGUEL HIDALGO,19.45716,-99.20449,1,Postes_C5
3141,ARGENTINA PONIENTE,MIGUEL HIDALGO,19.45824,-99.20156,1,Postes_C5
3142,ARGENTINA ANTIGUA,MIGUEL HIDALGO,19.45614,-99.20320,1,Postes_C5
3143,GRANADA 2210,MIGUEL HIDALGO,19.43885,-99.18676,1,Postes_C5
3144,PENSIL NORTE,MIGUEL HIDALGO,19.45142,-99.19940,1,Postes_C5
3145,SAN JOAQUIN,MIGUEL HIDALGO,19.45390,-99.20485,1,Postes_C5
